TimeL;TimeGln(hms);TimeGln(sec.);TimeGps(sec.);S(2)E1B;dS(2)E1B;Fi(2)E1B;S(4)E1B;dS(4)E1B;Fi(4)E1B;S(10)E1B;dS(10)E1B;Fi(10)E1B;S(11)E1B;dS(11)E1B;Fi(11)E1B;S(12)E1B;dS(12)E1B;Fi(12)E1B;S(16)E1B;dS(16)E1B;Fi(16)E1B;S(19)E1B;dS(19)E1B;Fi(19)E1B;S(25)E1B;dS(25)E1B;Fi(25)E1B;S(29)E1B;dS(29)E1B;Fi(29)E1B;S(36)E1B;dS(36)E1B;Fi(36)E1B
3057;13:25:09.000;48309;37527;25517157.28;-118.04952;-25517151.02;27209273.92;-596.73322;-27209277.12;23922162.76;173.05096;-23922157.52;21852005;-107.82957;-21852001.45;25064508.9;366.87143;-25064507.95;;;;25123045.97;-195.24704;-25123053.06;25569325.77;414.36298;-25569321.26;27597518.69;271.92984;-27597514.33;26192429.62;-494.6778;-26192434.65
3058;13:25:10.000;48310;37528;25517039.68;-117.92367;-25517033.1;27208680.89;-596.67853;-27208680.44;23922334.95;173.12471;-23922330.65;21851897.6;-107.75246;-21851893.7;25064875.81;366.92749;-25064874.88;;;;25122850.54;-195.13322;-25122857.93;25569740.09;414.45264;-25569735.71;27597790.81;272.03433;-27597786.36;26191935.78;-494.6156;-26191940.03
3059;13:25:11.000;48311;37529;25516921.3;-117.88189;-25516915.22;27208081.99;-596.69733;-27208083.75;23922509.1;173.13684;-23922503.78;21851789.12;-107.73322;-21851785.97;25065243.53;366.92642;-25065241.81;;;;25122659.64;-195.07114;-25122662.86;25570155.4;414.47571;-25570150.19;27598061.25;272.07193;-27598058.43;26191440.8;-494.63171;-26191445.4
3060;13:25:12.000;48312;37530;25516800.8;-117.7966;-25516797.42;27207488.78;-596.67761;-27207487.07;23922681.95;173.16542;-23922676.95;21851682.35;-107.69604;-21851678.27;25065608.64;366.93353;-25065608.74;;;;25122462.49;-195.00023;-25122467.86;25570569.46;414.51825;-25570564.7;27598332.7;272.13519;-27598330.57;26190946.35;-494.6286;-26190950.77
3061;13:25:13.000;48313;37531;25516684.23;-117.6834;-25516679.74;27206890.28;-596.63593;-27206890.43;23922856.84;173.23695;-23922850.18;21851573.88;-107.61971;-21851570.65;25065974.04;366.99731;-25065975.74;;;;25122267.59;-194.89539;-25122272.96;25570984.94;414.60178;-25570979.31;27598603.96;272.23312;-27598602.8;26190452.01;-494.577;-26190456.2
3062;13:25:14.000;48314;37532;25516564.91;-117.62391;-25516562.11;27206294.73;-596.63397;-27206293.8;23923029.52;173.25667;-23923023.44;21851464.16;-107.59626;-21851463.05;25066342.41;366.99097;-25066342.73;;;;25122075.38;-194.82394;-25122078.14;25571399.43;414.63596;-25571393.94;27598874.88;272.28455;-27598875.08;26189957.69;-494.58722;-26189961.61
3063;13:25:15.000;48315;37533;25516449.47;-117.54697;-25516444.56;27205699.47;-596.62946;-27205697.17;23923203.52;173.28529;-23923196.73;21851357.88;-107.55283;-21851355.5;25066706.52;367.00278;-25066709.73;;;;25121880.04;-194.75075;-25121883.39;25571813.38;414.6777;-25571808.62;27599147.43;272.34406;-27599147.43;26189461.56;-494.57401;-26189467.03
3064;13:25:16.000;48316;37534;25516329.96;-117.46053;-25516327.1;27205100.54;-596.6106;-27205100.56;23923377.62;173.32288;-23923370.05;21851251.35;-107.51408;-21851247.99;25067072.31;367.02518;-25067076.76;;;;25121684.75;-194.66766;-25121688.72;25572228.39;414.7247;-25572223.34;27599421.08;272.41547;-27599419.84;26188967.99;-494.56577;-26188972.47
3065;13:25:17.000;48317;37535;25516212.09;-117.38382;-25516209.72;27204502.37;-596.59442;-27204503.96;23923550.5;173.35719;-23923543.41;21851143.53;-107.47312;-21851140.51;25067440.95;367.0383;-25067443.79;;;;25121492.44;-194.59221;-25121494.13;25572643.03;414.77429;-25572638.12;27599695;272.46985;-27599692.31;26188474.92;-494.55252;-26188477.92
3066;13:25:18.000;48318;37536;25516096.4;-117.3009;-25516092.42;27203905.25;-596.57263;-27203907.39;23923723.5;173.40712;-23923716.81;21851035.12;-107.42102;-21851033.09;25067809.49;367.07391;-25067810.87;;;;25121294.98;-194.51102;-25121299.61;25573057.09;414.83514;-25573052.95;27599965.03;272.54471;-27599964.86;26187979.58;-494.5329;-26187983.38
3067;13:25:19.000;48319;37537;25515978.28;-117.16611;-25515975.25;27203310.1;-596.51349;-27203310.88;23923896.51;173.48552;-23923890.3;21850928.38;-107.33597;-21850925.76;25068174.78;367.13046;-25068178;;;;25121102.19;-194.37991;-25121105.23;25573472.91;414.9263;-25573467.88;27600238.68;272.65958;-27600237.52;26187483.86;-494.47729;-26187488.91
3068;13:25:20.000;48320;37538;25515858.98;-117.09321;-25515858.16;27202714.21;-596.50061;-27202714.38;23924070.99;173.51668;-23924063.82;21850820.86;-107.29599;-21850818.46;25068542.61;367.14703;-25068545.15;;;;25120905.61;-194.30135;-25120910.93;25573887.61;414.9736;-25573882.85;27600511.51;272.71771;-27600510.24;26186991.08;-494.45715;-26186994.45
3069;13:25:21.000;48321;37539;25515741.1;-116.97968;-25515741.18;27202115.81;-596.45691;-27202117.92;23924244.69;173.59787;-23924237.41;21850713.2;-107.2203;-21850711.24;25068908.43;367.2872;-25068912.34;;;;25120712.97;-194.19647;-25120716.74;25574301.59;415.05829;-25574297.91;27600786.24;272.82239;-27600783.06;26186497.41;-494.41913;-26186500.03
3070;13:25:22.000;48322;37540;25515623.86;-116.80135;-25515624.38;27201522.61;-596.33435;-27201521.59;23924418.24;173.71623;-23924411.13;21850607.35;-107.07781;-21850604.16;25069276.95;367.31036;-25069279.65;;;;25120518.53;-194.00253;-25120522.73;25574715.94;415.20526;-25574713.12;27601058.45;272.98138;-27601056.04;26186003.11;-494.3114;-26186005.72
3071;13:25:23.000;48323;37541;25515507.89;-116.75492;-25515507.62;27200921.36;-596.35657;-27200925.23;23924590.98;173.72256;-23924584.85;21850499.06;-107.06716;-21850497.1;25069644.03;367.29648;-25069646.95;;;;25120323.36;-193.97382;-25120328.76;25575130.88;415.21133;-25575128.33;27601330.17;273.01334;-27601329.05;26185508.25;-494.3302;-26185511.39
3072;13:25:24.000;48324;37542;25515393.11;-116.66393;-25515390.96;27200326.42;-596.3302;-27200328.9;23924763.85;173.77263;-23924758.63;21850392.1;-107.01701;-21850390.08;25070011.54;367.32663;-25070014.28;;;;25120130;-193.87811;-25120134.88;25575546.02;415.28174;-25575543.61;27601601.07;273.09216;-27601602.14;26185012.55;-494.30432;-26185017.08
3073;13:25:25.000;48325;37543;25515277.65;-116.56763;-25515274.39;27199730.61;-596.30304;-27199732.6;23924937.77;173.82661;-23924932.45;21850286.04;-106.95573;-21850283.12;25070380.55;367.36383;-25070381.64;;;;25119936.84;-193.78758;-25119941.09;25575961.85;415.34131;-25575958.95;27601872.38;273.17734;-27601875.32;26184519.02;-494.27637;-26184522.81
3074;13:25:26.000;48326;37544;25515160.42;-116.49851;-25515157.89;27199131.57;-596.29938;-27199136.3;23925111.01;173.84389;-23925106.3;21850178.99;-106.93044;-21850176.19;25070747.62;367.36627;-25070749.01;;;;25119743.87;-193.72765;-25119747.37;25576378.4;415.37891;-25576374.33;27602145.93;273.22104;-27602148.54;26184025.88;-494.28571;-26184028.52
3075;13:25:27.000;48327;37545;25515042.08;-116.34245;-25515041.55;27198538.9;-596.21893;-27198540.08;23925286.49;173.95247;-23925280.25;21850071.75;-106.81812;-21850069.37;25071116.33;367.4588;-25071116.47;;;;25119548.03;-193.57224;-25119553.79;25576794.25;415.49295;-25576789.82;27602418.59;273.36499;-27602421.91;26183531.14;-494.19714;-26183534.32
3076;13:25:28.000;48328;37546;25514926.97;-116.25776;-25514925.29;27197941.25;-596.18549;-27197943.89;23925460.04;174.00595;-23925454.25;21849966.4;-106.76456;-21849962.61;25071480.95;367.48862;-25071483.95;;;;25119358.3;-193.47751;-25119360.32;25577210.17;415.5661;-25577205.39;27602695.6;273.43811;-27602695.35;26183038.09;-494.16638;-26183040.16
3077;13:25:29.000;48329;37547;25514810.78;-116.13175;-25514809.16;27197345.12;-596.1308;-27197347.76;23925634.31;174.06715;-23925628.32;21849858.37;-106.68501;-21849855.92;25071849.72;367.53928;-25071851.49;;;;25119165.85;-193.36516;-25119166.95;25577623.51;415.63708;-25577621.03;27602968.74;273.54135;-27602968.89;26182543.58;-494.12286;-26182546.04
3078;13:25:30.000;48330;37548;25514694.23;-115.98399;-25514693.18;27196744.32;-596.0528;-27196751.71;23925808.02;174.18469;-23925802.51;21849751.27;-106.56275;-21849749.36;25072216.86;367.63998;-25072219.13;;;;25118970.26;-193.2126;-25118973.74;25578042.43;415.76996;-25578036.8;27603240.91;273.68307;-27603242.57;26182048.31;-494.03775;-26182052
3079;13:25:31.000;48331;37549;25514575.88;-115.90817;-25514577.27;27196150.12;-596.05353;-27196155.65;23925982.75;174.19659;-23925976.7;21849644.81;-106.54488;-21849642.82;25072584.58;367.63626;-25072586.77;;;;25118775.2;-193.15192;-25118780.59;25578457.95;415.7861;-25578452.58;27603516.61;273.71655;-27603516.29;26181555.12;-494.04752;-26181557.95
3080;13:25:32.000;48332;37550;25514464.86;-115.88586;-25514461.38;27195553.04;-596.07092;-27195559.58;23926157.2;174.20607;-23926150.91;21849539.01;-106.53555;-21849536.28;25072954.5;367.61938;-25072954.39;;;;25118582.45;-193.10098;-25118587.49;25578871.91;415.81943;-25578868.4;27603793.76;273.76797;-27603790.06;26181061.49;-494.064;-26181063.89
3081;13:25:33.000;48333;37551;25514346.1;-115.77013;-25514345.61;27194960.06;-596.03522;-27194963.55;23926331.78;174.25966;-23926325.17;21849432.21;-106.47182;-21849429.81;25073322.93;367.66144;-25073322.05;;;;25118390.82;-193.01263;-25118394.47;25579288.7;415.88208;-25579284.28;27604067.4;273.84305;-27604063.9;26180568.37;-494.02936;-26180569.86
3082;13:25:34.000;48334;37552;25514234.03;-115.65666;-25514229.96;27194365.74;-595.99347;-27194367.55;23926506.42;174.32841;-23926499.5;21849325.3;-106.39721;-21849323.41;25073690.93;367.70993;-25073689.76;;;;25118199.6;-192.88965;-25118201.58;25579705.25;415.95923;-25579700.24;27604336.79;273.9389;-27604337.84;26180073.11;-493.987;-26180075.87
3083;13:25:35.000;48335;37553;25514119.26;-115.57415;-25514114.38;27193766.38;-595.96198;-27193771.59;23926680.77;174.37292;-23926673.87;21849220.61;-106.34914;-21849217.06;25074053.94;367.73727;-25074057.5;;;;25118006.36;-192.81229;-25118008.77;25580121.09;416.01477;-25580116.26;27604614.53;274.01761;-27604611.85;26179579.04;-493.96457;-26179581.91
3084;13:25:36.000;48336;37554;25514002.29;-115.42244;-25513998.96;27193171.39;-595.88208;-27193175.71;23926856.4;174.47865;-23926848.35;21849114.08;-106.23296;-21849110.83;25074423.28;367.82275;-25074425.32;;;;25117813.56;-192.65411;-25117816.12;25580536.48;416.14359;-25580532.4;27604890.77;274.14987;-27604886;26179085.14;-493.88077;-26179088.02
3085;13:25:37.000;48337;37555;25513889.81;-115.34763;-25513883.61;27192570.14;-595.87579;-27192579.83;23927030.72;174.50565;-23927022.85;21849007.61;-106.20547;-21849004.62;25074790.46;367.83255;-25074793.15;;;;25117621.16;-192.58778;-25117623.53;25580951.57;416.17401;-25580948.58;27605160.67;274.20761;-27605160.21;26178591.11;-493.88321;-26178594.14
3086;13:25:38.000;48338;37556;25513772.65;-115.2269;-25513768.39;27191975.34;-595.81897;-27191984.02;23927206.05;174.57747;-23927197.43;21848902.25;-106.12436;-21848898.5;25075157.96;367.88959;-25075161.04;;;;25117424.13;-192.46683;-25117431.06;25581367.61;416.26071;-25581364.84;27605435.77;274.30457;-27605434.52;26178097.49;-493.83313;-26178100.31
3087;13:25:39.000;48339;37557;25513656.25;-115.20937;-25513653.18;27191380.91;-595.85419;-27191388.16;23927379.93;174.56622;-23927372;21848796.18;-106.12796;-21848792.37;25075526.6;367.85843;-25075528.9;;;;25117228.63;-192.43788;-25117238.63;25581785.84;416.25864;-25581781.1;27605708.59;274.32828;-27605708.85;26177603.11;-493.86893;-26177606.44
3088;13:25:40.000;48340;37558;25513545.22;-115.03693;-25513538.14;27190786.96;-595.76855;-27190792.39;23927554.85;174.6797;-23927546.68;21848690.11;-106.00954;-21848686.36;25075896.5;367.95432;-25075896.86;;;;25117040.82;-192.28505;-25117046.34;25582202.74;416.39059;-25582197.49;27605984.12;274.46735;-27605983.31;26177109.45;-493.77832;-26177112.66
3089;13:25:41.000;48341;37559;25513429.81;-114.96041;-25513423.18;27190191.98;-595.755;-27190196.64;23927729.95;174.70927;-23927721.39;21848583.57;-105.96494;-21848580.4;25076263.13;367.97424;-25076264.83;;;;25116848.31;-192.21881;-25116854.12;25582618.51;416.43289;-25582613.92;27606259.26;274.53183;-27606257.84;26176616.29;-493.76624;-26176618.89
3090;13:25:42.000;48342;37560;25513314.17;-114.85499;-25513308.32;27189594.02;-595.69983;-27189600.94;23927902.78;174.77924;-23927896.17;21848476.46;-105.89867;-21848474.5;25076632.58;368.01471;-25076632.84;;;;25116654.82;-192.0945;-25116662.03;25583034.66;416.51364;-25583030.43;27606533.2;274.62515;-27606532.47;26176122.61;-493.72403;-26176125.17
3091;13:25:43.000;48343;37561;25513199.12;-114.73141;-25513193.59;27188999.79;-595.65247;-27189005.29;23928077.84;174.85747;-23928071.02;21848372.77;-105.8134;-21848368.69;25076998.92;368.08139;-25077000.93;;;;25116466.04;-191.97334;-25116470.05;25583450.85;416.60336;-25583447.04;27606807.79;274.72968;-27606807.2;26175627.7;-493.67053;-26175631.5
3092;13:25:44.000;48344;37562;25513086.4;-114.62578;-25513078.97;27188401.74;-595.61108;-27188409.67;23928252.81;174.91725;-23928245.94;21848265.39;-105.75111;-21848262.93;25077367.62;368.12442;-25077369.05;;;;25116272.85;-191.87549;-25116278.18;25583868.54;416.68222;-25583863.72;27607081.33;274.81754;-27607082.02;26175135.31;-493.63477;-26175137.87
3093;13:25:45.000;48345;37563;25512969.81;-114.49449;-25512964.47;27187808.22;-595.53558;-27187814.14;23928426.06;175.00841;-23928420.95;21848160.28;-105.64735;-21848157.29;25077736.16;368.19559;-25077737.25;;;;25116081.39;-191.73395;-25116086.44;25584285.52;416.77969;-25584280.5;27607357.61;274.94815;-27607356.96;26174640.87;-493.56686;-26174644.3
3094;13:25:46.000;48346;37564;25512855.36;-114.38437;-25512850.09;27187212.54;-595.49487;-27187218.64;23928601.23;175.06973;-23928596.02;21848055.03;-105.5842;-21848051.7;25078104.9;368.2395;-25078105.49;;;;25115888.09;-191.64134;-25115894.8;25584700.78;416.85214;-25584697.35;27607632.04;275.03226;-27607632;26174147.28;-493.53073;-26174150.77
3095;13:25:47.000;48347;37565;25512739.3;-114.30445;-25512735.78;27186610.77;-595.48639;-27186623.16;23928776.28;175.10649;-23928771.13;21847949.26;-105.53429;-21847946.17;25078472.47;368.25638;-25078473.74;;;;25115695.14;-191.55914;-25115703.24;25585117.26;416.90366;-25585114.25;27607908.27;275.09613;-27607907.09;26173654.71;-493.51691;-26173657.25
3096;13:25:48.000;48348;37566;25512628.48;-114.19343;-25512621.59;27186014.4;-595.43829;-27186027.72;23928952;175.16763;-23928946.29;21847843.88;-105.47145;-21847840.7;25078842.08;368.30731;-25078842.05;;;;25115499.69;-191.46983;-25115511.77;25585534.97;416.97849;-25585531.23;27608185.01;275.19122;-27608182.28;26173160.28;-493.47369;-26173163.78
3097;13:25:49.000;48349;37567;25512510.94;-114.07475;-25512507.52;27185424.37;-595.39532;-27185432.32;23929126.86;175.24164;-23929121.53;21847738.62;-105.38478;-21847735.31;25079209.79;368.36157;-25079210.41;;;;25115313.13;-191.31314;-25115320.46;25585952.42;417.06479;-25585948.3;27608457.96;275.29272;-27608457.58;26172666.82;-493.43002;-26172670.35
3098;13:25:50.000;48350;37568;25512394.35;-114.0163;-25512393.5;27184826.5;-595.39569;-27184836.93;23929303.67;175.26096;-23929296.8;21847632.16;-105.36579;-21847629.95;25079577.43;368.35803;-25079578.77;;;;25115118.03;-191.26779;-25115129.19;25586369.37;417.09439;-25586365.39;27608734.71;275.34021;-27608732.92;26172172.47;-493.43314;-26172176.91
3099;13:25:51.000;48351;37569;25512286.34;-113.92127;-25512279.58;27184231.81;-595.35284;-27184241.58;23929478.12;175.31027;-23929472.11;21847528.27;-105.31436;-21847524.63;25079947.04;368.3916;-25079947.16;;;;25114929.34;-191.17342;-25114938.02;25586787.47;417.15906;-25586782.55;27609010.18;275.41953;-27609008.34;26171680.14;-493.40564;-26171683.51
3100;13:25:52.000;48352;37570;25512170.51;-113.78516;-25512165.79;27183639.44;-595.29462;-27183646.28;23929653.17;175.40446;-23929647.51;21847421;-105.20527;-21847419.43;25080314.24;368.46652;-25080315.63;;;;25114742.47;-191.04503;-25114746.97;25587203.83;417.26636;-25587199.82;27609288.96;275.53894;-27609283.88;26171187.61;-493.33487;-26171190.17
3101;13:25:53.000;48353;37571;25512051.36;-113.71804;-25512052.07;27183043.75;-595.29083;-27183050.99;23929830.34;175.42436;-23929822.93;21847317.26;-105.1859;-21847314.24;25080680.91;368.46951;-25080684.1;;;;25114551.75;-190.97832;-25114556;25587622.26;417.29492;-25587617.11;27609562.56;275.59189;-27609559.47;26170694.07;-493.33911;-26170696.83
3102;13:25:54.000;48354;37572;25511940.1;-113.6144;-25511938.46;27182449.46;-595.25232;-27182455.74;23930005.33;175.48169;-23929998.42;21847210.94;-105.12225;-21847209.12;25081051.74;368.5119;-25081052.61;;;;25114358.52;-190.86348;-25114365.13;25588038.39;417.37317;-25588034.48;27609838.65;275.67822;-27609835.15;26170199.54;-493.30228;-26170203.53
3103;13:25:55.000;48355;37573;25511829.78;-113.51434;-25511824.95;27181853.04;-595.21106;-27181860.53;23930181.65;175.54556;-23930173.96;21847106.18;-105.0498;-21847104.07;25081422.28;368.55316;-25081421.16;;;;25114169.81;-190.7668;-25114174.37;25588456.05;417.44003;-25588451.93;27610113.59;275.771;-27610110.92;26169707.64;-493.26813;-26169710.26
3104;13:25:56.000;48356;37574;25511714.04;-113.47539;-25511711.47;27181254.38;-595.24463;-27181265.28;23930357.27;175.53102;-23930349.49;21847001.84;-105.05338;-21846999.02;25081792.13;368.52463;-25081789.69;;;;25113982.19;-190.74104;-25113983.62;25588873.9;417.44394;-25588869.37;27610389.49;275.78699;-27610386.7;26169213.94;-493.30017;-26169216.96
3105;13:25:57.000;48357;37575;25511604.39;-113.34041;-25511598.13;27180660.71;-595.18201;-27180670.1;23930532.37;175.61581;-23930525.11;21846897.32;-104.96439;-21846894.05;25082161.13;368.59167;-25082158.28;;;;25113788.18;-190.61919;-25113793.01;25589291.34;417.53802;-25589286.91;27610666.76;275.89658;-27610662.6;26168719.25;-493.24744;-26168723.72
3106;13:25:58.000;48358;37576;25511485.13;-113.26844;-25511484.86;27180066.2;-595.1684;-27180074.93;23930708.11;175.65578;-23930700.76;21846791.95;-104.92308;-21846789.13;25082528.97;368.60977;-25082526.89;;;;25113600.87;-190.52971;-25113602.48;25589707.97;417.58844;-25589704.5;27610941.54;275.96472;-27610938.57;26168225.67;-493.22632;-26168230.49
3107;13:25:59.000;48359;37577;25511376.11;-113.1614;-25511371.7;27179470.39;-595.12329;-27179479.81;23930882.43;175.71155;-23930876.48;21846686.22;-104.85255;-21846684.28;25082897.8;368.64609;-25082895.53;;;;25113407.75;-190.42035;-25113412.06;25590126.42;417.66077;-25590122.16;27611219.28;276.05557;-27611214.62;26167734.33;-493.19147;-26167737.3
3108;13:26:00.000;48360;37578;25511266.3;-113.04202;-25511258.66;27178877.88;-595.0824;-27178884.73;23931059.2;175.78209;-23931052.26;21846581.99;-104.78432;-21846579.49;25083265.27;368.70679;-25083264.24;;;;25113217.43;-190.32225;-25113221.73;25590542.56;417.74237;-25590539.9;27611493.54;276.1503;-27611490.77;26167241.04;-493.14792;-26167244.15
3109;13:26:01.000;48361;37579;25511150.04;-113.01024;-25511145.65;27178282.54;-595.10132;-27178289.63;23931233.96;175.77721;-23931228.04;21846476.93;-104.78194;-21846474.71;25083635.37;368.67935;-25083632.92;;;;25113028.43;-190.26849;-25113031.46;25590962.17;417.74588;-25590957.64;27611768.32;276.18472;-27611766.96;26166747.46;-493.17615;-26166750.97
3110;13:26:02.000;48362;37580;25511035.93;-112.94025;-25511032.71;27177688.98;-595.10089;-27177694.52;23931409.21;175.80231;-23931403.84;21846373.02;-104.75064;-21846369.96;25084002.71;368.69312;-25084001.61;;;;25112841.01;-190.2086;-25112841.26;25591380.66;417.79141;-25591375.44;27612045.25;276.22571;-27612043.18;26166252.6;-493.17169;-26166257.8
3111;13:26:03.000;48363;37581;25510928.76;-112.8278;-25510919.88;27177096.29;-595.06396;-27177099.46;23931584.22;175.86372;-23931579.7;21846266.92;-104.68031;-21846265.28;25084371.69;368.72388;-25084370.34;;;;25112650.82;-190.09885;-25112651.16;25591797.24;417.85349;-25591793.29;27612320.19;276.3219;-27612319.5;26165761.23;-493.13397;-26165764.67
3112;13:26:04.000;48364;37582;25510813.3;-112.71591;-25510807.16;27176499.98;-595.00293;-27176504.46;23931760.79;175.93451;-23931755.64;21846163.25;-104.60282;-21846160.68;25084739.43;368.78851;-25084739.12;;;;25112456.42;-189.99147;-25112461.17;25592213.55;417.9476;-25592211.24;27612596.31;276.42136;-27612595.92;26165267.56;-493.09222;-26165271.58
